epoch,train_loss,eval_loss,eval_top1,eval_top5
253,3.3942138446724393,1.450099375,77.454,93.972
254,3.381235282408487,1.320255625,77.498,94.162
255,3.3647883448618394,1.38860875,77.328,94.176
256,3.358915273573196,1.32956,77.712,94.254
257,3.3493445233896617,1.337945,77.838,94.192
258,3.3390462191291403,1.36337875,77.65,94.154
259,3.328170502325171,1.32437,77.958,94.248
260,3.32892257348559,1.2869284375,78.128,94.434
261,3.317633257008466,1.316663125,78.004,94.412
262,3.3084255912728167,1.3209978125,78.466,94.474
263,3.3022325029619948,1.343449375,78.49,94.596
264,3.286023224432731,1.3175425,78.482,94.676
265,3.2885434447450588,1.324155,78.508,94.74
266,3.269407721782543,1.38692625,78.386,94.378
267,3.255163438682945,1.374039375,78.686,94.556
268,3.253242756344005,1.32701,79.182,94.844
269,3.2448332625105256,1.41039375,78.836,94.626
270,3.2319556991826976,1.311894375,79.148,94.856
271,3.2274360777984215,1.3179946875,79.352,94.9
272,3.221806672322356,1.2985940625,79.212,94.802
273,3.208855964311151,1.331275,79.328,94.82
274,3.187076612111512,1.2368378125,79.386,94.95
275,3.1898709428883274,1.3006859375,79.338,94.94
276,3.1836315344735118,1.2922696875,79.622,95.066
277,3.1669132936035362,1.23797875,79.822,95.16
278,3.1710446743427285,1.3109559375,79.514,95.058
279,3.1550157677818813,1.214123125,79.788,95.152
280,3.1503642005917554,1.3611953125,79.694,95.21
281,3.1399371425449725,1.292826875,79.772,95.16
282,3.125268625729519,1.2792503125,80.082,95.256
283,3.1331643522029897,1.2887075,80.156,95.266
284,3.121778111391604,1.274615,80.152,95.29
285,3.111177367708616,1.244950625,80.268,95.364
286,3.1004867491777848,1.28257625,80.31,95.348
287,3.0885824272236944,1.1899275,80.394,95.45
288,3.0800942211244497,1.22945625,80.382,95.41
289,3.0750730695966504,1.318526875,80.38,95.286
290,3.0690095315316372,1.192998125,80.616,95.502
291,3.0532215542697516,1.2275846875,80.632,95.554
292,3.0536059971657985,1.270483125,80.624,95.49
293,3.055040610611933,1.26404,80.63,95.546
294,3.0597294642263293,1.2143946875,80.78,95.554
295,3.041898202486407,1.3095525,80.744,95.518
296,3.04104270890038,1.249625,80.762,95.542
297,3.0364788321898954,1.2531275,80.744,95.55
298,3.0258683953588688,1.2719471875,80.866,95.598
299,3.0266341226705245,1.215135625,80.888,95.666
300,3.0279572568986426,1.212039375,80.872,95.684
301,3.025045235526944,1.1673734375,80.894,95.668
302,3.0173789097100587,1.2475240625,80.97,95.566
303,3.0147115505590865,1.2543321875,80.912,95.67
304,3.013109255270568,1.1789015625,81.076,95.642
305,3.006365460393812,1.254129375,81.048,95.574
306,3.008680174884078,1.2292734375,81.094,95.688
307,2.9986087044989245,1.2464175,81.128,95.698
308,2.9975006213041913,1.203613125,81.156,95.664
309,2.993109510261489,1.2397296875,81.008,95.612
310,2.9924026445285317,1.2151509375,81.094,95.668
311,2.9998839087795455,1.22769375,81.128,95.688
312,2.9816856454547582,1.233539375,81.178,95.718
313,2.985662032202748,1.251739375,81.158,95.658
314,2.9850263434555018,1.2042865625,81.304,95.718
315,2.99043525213342,1.2539003125,81.222,95.696
316,2.9830823298850753,1.233235,81.322,95.724
317,2.9828681057418236,1.222744375,81.274,95.728
318,2.98013739024191,1.2810953125,81.138,95.622
319,2.9829073715000343,1.21042,81.32,95.718
